UserID,SignUpDate,FirstEvent,LatestEvent,EnrollCount,SignupYear,SignUpM,SignUpMonth
15333,2018-11-12 10:23:51,2018-11-12 19:00:00,2018-11-12 19:00:00,1,2018,11,November
15332,2018-11-12 10:14:41,,,,2018,11,November
15318,2018-11-11 19:05:17,2018-11-22 19:30:00,2018-11-22 19:30:00,1,2018,11,November
15305,2018-11-11 09:59:25,2018-11-11 11:00:00,2018-11-11 11:00:00,1,2018,11,November
15304,2018-11-11 09:56:22,,,,2018,11,November
15302,2018-11-11 02:44:34,,,,2018,11,November
15290,2018-11-09 16:35:16,2018-11-10 11:00:00,2021-10-23 10:00:00,54,2018,11,November
15287,2018-11-09 10:54:48,2018-11-10 11:00:00,2018-11-10 11:00:00,1,2018,11,November
15283,2018-11-09 09:34:27,2018-11-10 11:00:00,2018-11-10 11:00:00,1,2018,11,November
15282,2018-11-09 09:25:49,2018-11-10 11:00:00,2018-11-10 11:00:00,1,2018,11,November
15281,2018-11-09 09:20:47,2018-11-11 12:15:00,2018-11-11 12:15:00,1,2018,11,November
15280,2018-11-09 09:17:32,2018-11-11 12:15:00,2018-11-11 12:15:00,1,2018,11,November
15279,2018-11-09 09:10:10,2018-11-12 19:00:00,2020-08-02 09:00:00,3,2018,11,November
15278,2018-11-09 09:04:03,2018-11-10 11:00:00,2018-11-10 11:00:00,1,2018,11,November
15277,2018-11-09 09:00:04,,,,2018,11,November
15276,2018-11-09 08:59:38,,,,2018,11,November
15265,2018-11-08 14:50:57,2018-11-08 19:30:00,2018-11-08 19:30:00,1,2018,11,November
15260,2018-11-08 11:31:36,2018-11-08 19:30:00,2018-12-04 19:30:00,3,2018,11,November
15259,2018-11-08 11:29:05,2018-11-08 19:30:00,2018-12-04 19:30:00,3,2018,11,November
15258,2018-11-08 10:52:32,,,,2018,11,November
15249,2018-11-07 21:04:38,,,,2018,11,November
15244,2018-11-07 16:34:55,2018-11-10 11:00:00,2019-04-27 10:00:00,7,2018,11,November
15236,2018-11-07 06:28:04,,,,2018,11,November
15232,2018-11-06 21:43:45,2018-11-08 19:30:00,2018-11-08 19:30:00,1,2018,11,November
15206,2018-11-06 13:00:10,,,,2018,11,November
15205,2018-11-06 12:55:56,,,,2018,11,November
15201,2018-11-06 11:07:34,,,,2018,11,November
15198,2018-11-06 10:13:30,2018-11-06 19:30:00,2018-11-06 19:30:00,1,2018,11,November
15191,2018-11-05 18:17:34,,,,2018,11,November
15182,2018-11-05 13:25:48,2018-11-17 11:00:00,2022-01-09 11:00:00,6,2018,11,November
15165,2018-11-04 13:28:22,,,,2018,11,November
15153,2018-11-03 13:22:04,,,,2018,11,November
15129,2018-11-02 14:48:11,,,,2018,11,November
15108,2018-11-01 20:46:57,2018-11-12 19:00:00,2018-12-08 11:00:00,2,2018,11,November
15097,2018-11-01 08:49:45,2018-11-03 11:00:00,2018-11-03 11:00:00,1,2018,11,November
15096,2018-11-01 08:46:19,2018-11-06 19:00:00,2018-11-06 19:00:00,1,2018,11,November
15086,2018-10-31 16:25:54,2018-11-03 11:00:00,2018-11-03 11:00:00,1,2018,10,October
15081,2018-10-31 16:01:55,2018-11-04 12:15:00,2018-11-04 12:15:00,1,2018,10,October
15080,2018-10-31 15:57:45,2018-11-06 19:00:00,2018-11-06 19:00:00,1,2018,10,October
15079,2018-10-31 15:56:24,,,,2018,10,October
15078,2018-10-31 15:56:02,2018-11-06 19:00:00,2018-11-06 19:00:00,1,2018,10,October
15077,2018-10-31 15:48:17,2018-11-04 12:15:00,2018-11-04 12:15:00,1,2018,10,October
15075,2018-10-31 15:45:16,,,,2018,10,October
15076,2018-10-31 15:45:16,,,,2018,10,October
15074,2018-10-31 15:44:44,2018-11-03 11:00:00,2018-11-03 11:00:00,1,2018,10,October
15073,2018-10-31 15:42:03,2018-11-03 11:00:00,2018-11-03 11:00:00,1,2018,10,October
15072,2018-10-31 15:37:09,,,,2018,10,October
15071,2018-10-31 15:36:59,,,,2018,10,October
15065,2018-10-31 11:52:48,,,,2018,10,October
15061,2018-10-31 07:56:04,2018-11-01 19:30:00,2018-11-01 19:30:00,1,2018,10,October
15058,2018-10-30 19:29:23,,,,2018,10,October
15056,2018-10-30 18:57:28,2018-11-01 19:30:00,2018-11-01 19:30:00,1,2018,10,October
15054,2018-10-30 17:24:09,2018-11-03 11:00:00,2019-07-31 13:00:00,27,2018,10,October
15050,2018-10-30 14:37:31,2018-11-03 11:00:00,2018-11-03 11:00:00,1,2018,10,October
15043,2018-10-30 13:16:28,,,,2018,10,October
15042,2018-10-30 13:14:54,2018-11-03 11:00:00,2018-11-03 11:00:00,1,2018,10,October
15033,2018-10-30 10:05:18,2018-11-11 12:15:00,2018-11-11 12:15:00,1,2018,10,October
15030,2018-10-30 09:42:41,2018-11-01 19:30:00,2018-11-01 19:30:00,1,2018,10,October
15023,2018-10-29 19:18:08,2018-10-30 19:00:00,2018-10-30 19:00:00,1,2018,10,October
15010,2018-10-29 07:22:22,2018-11-03 11:00:00,2019-01-05 11:00:00,4,2018,10,October
15008,2018-10-28 20:34:01,,,,2018,10,October
15007,2018-10-28 18:31:44,,,,2018,10,October
14993,2018-10-27 16:24:11,2018-10-28 12:15:00,2018-10-28 12:15:00,1,2018,10,October
14988,2018-10-27 12:47:46,2018-10-29 19:00:00,2018-10-29 19:00:00,1,2018,10,October
14944,2018-10-25 13:55:13,,,,2018,10,October
14933,2018-10-24 20:33:14,2019-02-02 11:00:00,2019-09-21 10:00:00,6,2018,10,October
14914,2018-10-24 09:51:23,2018-10-27 09:30:00,,,2018,10,October
14912,2018-10-23 23:31:35,,,,2018,10,October
14888,2018-10-23 08:53:58,2018-10-23 18:00:00,2018-10-23 18:00:00,1,2018,10,October
14884,2018-10-22 20:25:27,,,,2018,10,October
14871,2018-10-21 23:59:58,,,,2018,10,October
14846,2018-10-21 07:40:29,2018-11-11 11:00:00,2018-11-11 12:15:00,2,2018,10,October
14844,2018-10-20 16:19:29,,,,2018,10,October
14837,2018-10-19 19:58:01,,,,2018,10,October
14836,2018-10-19 19:55:44,,,,2018,10,October
14834,2018-10-19 17:52:29,2019-10-03 18:00:00,2020-09-15 18:00:00,3,2018,10,October
14824,2018-10-19 10:30:12,2019-01-10 19:30:00,2019-01-10 19:30:00,1,2018,10,October
14805,2018-10-18 16:20:47,2018-10-18 18:30:00,2018-10-18 18:30:00,1,2018,10,October
14798,2018-10-18 11:21:33,2018-10-21 10:00:00,2018-10-21 10:00:00,1,2018,10,October
14797,2018-10-18 10:40:51,,,,2018,10,October
14785,2018-10-17 16:01:30,2018-10-20 10:00:00,2018-10-20 10:00:00,1,2018,10,October
14768,2018-10-16 19:02:55,2018-10-25 18:30:00,2018-10-25 18:30:00,1,2018,10,October
14759,2018-10-16 11:44:56,2018-10-16 18:30:00,2018-10-16 18:30:00,1,2018,10,October
14755,2018-10-15 21:16:39,2018-10-21 10:00:00,2018-10-21 10:00:00,1,2018,10,October
14754,2018-10-15 21:00:15,2019-01-23 12:30:00,2019-01-23 12:30:00,1,2018,10,October
14744,2018-10-14 21:03:37,,,,2018,10,October
14742,2018-10-14 18:15:10,,,,2018,10,October
14723,2018-10-14 09:51:31,,,,2018,10,October
14703,2018-10-13 00:14:46,2018-10-15 18:00:00,2018-10-15 18:00:00,1,2018,10,October
14691,2018-10-12 07:19:20,,,,2018,10,October
14688,2018-10-11 20:34:02,,,,2018,10,October
14687,2018-10-11 20:17:29,,,,2018,10,October
14678,2018-10-11 14:50:28,2018-10-13 10:00:00,2018-10-13 10:00:00,1,2018,10,October
14674,2018-10-11 11:03:30,2018-10-21 11:15:00,2018-12-02 11:00:00,4,2018,10,October
14673,2018-10-11 11:03:20,2018-10-11 18:30:00,2018-10-11 18:30:00,1,2018,10,October
14650,2018-10-11 09:18:17,,,,2018,10,October
14612,2018-10-09 11:34:19,,,,2018,10,October
14602,2018-10-08 20:28:49,2018-10-09 18:00:00,2018-10-09 18:00:00,1,2018,10,October
14601,2018-10-08 20:20:08,,,,2018,10,October
14600,2018-10-08 20:10:56,2018-10-09 18:00:00,2018-10-09 18:00:00,1,2018,10,October
14581,2018-10-07 23:14:04,,,,2018,10,October
14575,2018-10-07 17:26:35,,,,2018,10,October
14574,2018-10-07 17:16:59,,,,2018,10,October
14567,2018-10-06 19:18:13,,,,2018,10,October
14563,2018-10-06 11:33:40,,,,2018,10,October
14558,2018-10-06 10:26:38,2018-10-08 18:30:00,2018-10-08 18:30:00,1,2018,10,October
14557,2018-10-06 10:05:31,2018-10-13 10:00:00,2018-10-13 10:00:00,1,2018,10,October
14556,2018-10-06 09:39:53,,,,2018,10,October
14553,2018-10-06 07:58:00,2021-06-29 18:00:00,2021-07-06 18:00:00,2,2018,10,October
14549,2018-10-05 20:49:26,2018-10-07 10:00:00,2018-10-14 10:00:00,2,2018,10,October
14548,2018-10-05 18:16:09,,,,2018,10,October
14544,2018-10-05 11:47:08,,,,2018,10,October
14518,2018-10-04 21:20:21,2018-10-08 18:30:00,2018-10-08 18:30:00,1,2018,10,October
14499,2018-10-03 17:56:30,2018-10-09 18:00:00,2018-11-27 19:00:00,2,2018,10,October
14494,2018-10-03 15:47:57,,,,2018,10,October
14493,2018-10-03 15:45:20,2018-10-04 18:30:00,2018-10-04 18:30:00,1,2018,10,October
14484,2018-10-03 06:51:55,,,,2018,10,October
14481,2018-10-02 20:03:11,,,,2018,10,October
14468,2018-10-02 13:25:12,,,,2018,10,October
14459,2018-10-01 23:08:07,,,,2018,10,October
14452,2018-10-01 16:48:57,,,,2018,10,October
14443,2018-09-30 21:15:50,,,,2018,9,September
14441,2018-09-30 19:16:18,,,,2018,9,September
14438,2018-09-30 16:35:19,,,,2018,9,September
14437,2018-09-30 16:14:24,2018-10-02 18:30:00,2018-10-02 18:30:00,1,2018,9,September
14428,2018-09-29 17:14:28,,,,2018,9,September
14426,2018-09-29 13:56:29,2018-10-04 18:30:00,2018-10-04 18:30:00,1,2018,9,September
14420,2018-09-29 09:17:09,2018-09-29 10:00:00,2018-10-06 10:00:00,2,2018,9,September
14415,2018-09-28 20:56:24,2018-09-30 10:00:00,2018-10-28 12:15:00,3,2018,9,September
14412,2018-09-28 18:38:20,2018-09-29 10:00:00,2018-09-29 10:00:00,1,2018,9,September
14399,2018-09-28 12:17:26,2018-10-02 18:00:00,2019-05-14 18:00:00,23,2018,9,September
14396,2018-09-27 20:52:44,2018-09-30 11:15:00,2018-09-30 11:15:00,1,2018,9,September
14342,2018-09-25 17:48:07,2018-09-25 18:30:00,2018-09-25 18:30:00,1,2018,9,September
14341,2018-09-25 14:19:25,2018-09-30 11:15:00,2018-10-07 11:15:00,2,2018,9,September
14333,2018-09-25 08:05:49,,,,2018,9,September
14325,2018-09-24 18:01:02,,,,2018,9,September
14305,2018-09-23 09:51:37,,,,2018,9,September
14302,2018-09-22 22:51:46,2018-09-23 10:00:00,2018-09-23 10:00:00,1,2018,9,September
14282,2018-09-21 21:37:12,2018-09-22 10:00:00,2018-09-22 10:00:00,1,2018,9,September
14281,2018-09-21 21:33:30,,,,2018,9,September
14279,2018-09-21 17:22:54,,,,2018,9,September
14270,2018-09-21 04:19:46,,,,2018,9,September
14269,2018-09-20 19:40:49,,,,2018,9,September
14256,2018-09-19 20:46:06,,,,2018,9,September
14246,2018-09-19 15:35:53,2018-09-22 10:00:00,2018-09-22 10:00:00,1,2018,9,September
14239,2018-09-19 09:45:22,2018-10-08 18:30:00,2018-10-22 18:30:00,2,2018,9,September
14237,2018-09-19 09:20:52,,,,2018,9,September
14225,2018-09-18 17:13:42,2018-09-18 18:00:00,2018-09-18 18:00:00,1,2018,9,September
14220,2018-09-18 15:11:39,,,,2018,9,September
14198,2018-09-17 17:19:08,2018-09-18 18:30:00,2018-09-18 18:30:00,1,2018,9,September
14189,2018-09-17 11:58:52,2019-01-21 19:00:00,2019-09-07 10:00:00,19,2018,9,September
14180,2018-09-16 20:12:41,,,,2018,9,September
14177,2018-09-16 18:07:05,,,,2018,9,September
14164,2018-09-15 23:27:11,2018-09-16 10:00:00,2018-09-30 10:00:00,2,2018,9,September
14134,2018-09-15 14:56:55,2018-09-17 17:30:00,2018-10-20 10:00:00,1,2018,9,September
14119,2018-09-15 09:39:29,2018-09-15 10:00:00,2018-09-18 18:00:00,2,2018,9,September
14023,2018-09-14 19:31:08,,,,2018,9,September
13947,2018-09-14 13:54:51,,,,2018,9,September
13866,2018-09-14 08:51:00,2018-09-15 10:00:00,2018-09-15 10:00:00,1,2018,9,September
13750,2018-09-13 16:04:56,2018-09-13 18:00:00,2025-01-22 19:00:00,256,2018,9,September
13561,2018-09-12 15:08:39,,,,2018,9,September
13531,2018-09-12 09:34:35,2018-11-19 19:00:00,2018-11-19 19:00:00,1,2018,9,September
13415,2018-09-11 15:14:50,,,,2018,9,September
13366,2018-09-11 06:59:02,,,,2018,9,September
13339,2018-09-11 03:04:11,,,,2018,9,September
13314,2018-09-10 20:17:49,2018-09-11 18:00:00,2018-09-11 18:00:00,1,2018,9,September
13286,2018-09-10 16:58:59,2018-09-13 18:00:00,2018-09-13 18:00:00,1,2018,9,September
13224,2018-09-10 06:42:57,2018-09-16 10:00:00,2018-10-07 11:15:00,2,2018,9,September
13223,2018-09-10 06:33:36,2018-12-16 12:15:00,2018-12-16 12:15:00,1,2018,9,September
13222,2018-09-10 06:33:09,,,,2018,9,September
13191,2018-09-09 21:03:19,,,,2018,9,September
13185,2018-09-09 19:41:50,2018-09-11 18:00:00,2023-12-16 11:00:00,147,2018,9,September
13169,2018-09-09 16:41:22,2018-09-11 18:30:00,2018-09-11 18:30:00,1,2018,9,September
13168,2018-09-09 15:54:30,2018-09-18 18:30:00,2018-09-18 18:30:00,1,2018,9,September
13166,2018-09-09 15:45:24,2018-09-18 18:30:00,2018-09-18 18:30:00,1,2018,9,September
13154,2018-09-09 14:12:54,2018-09-11 18:00:00,2018-09-18 18:00:00,2,2018,9,September
13140,2018-09-09 10:30:02,,,,2018,9,September
13130,2018-09-09 08:30:27,,,,2018,9,September
13121,2018-09-09 06:45:48,2018-09-09 10:00:00,2018-09-09 10:00:00,1,2018,9,September
13111,2018-09-08 21:32:10,,,,2018,9,September
13110,2018-09-08 21:29:45,,,,2018,9,September
12999,2018-09-07 10:24:48,,,,2018,9,September
12996,2018-09-07 10:07:17,2018-09-15 12:00:00,2018-09-15 12:00:00,1,2018,9,September
12995,2018-09-07 08:59:54,,,,2018,9,September
12955,2018-09-06 17:07:57,2018-09-24 17:30:00,,,2018,9,September
12875,2018-09-05 18:06:15,,,,2018,9,September
12845,2018-09-05 11:39:03,,,,2018,9,September
12827,2018-09-05 10:00:10,,,,2018,9,September
12741,2018-09-04 18:28:16,2018-09-06 18:30:00,2019-03-24 11:00:00,3,2018,9,September
12729,2018-09-04 15:44:43,,,,2018,9,September
12728,2018-09-04 15:44:12,2018-09-08 10:00:00,2018-09-29 10:00:00,3,2018,9,September
12725,2018-09-04 15:38:09,2018-09-04 16:00:00,,,2018,9,September
12708,2018-09-04 12:30:19,2018-09-11 18:00:00,2023-07-15 11:00:00,73,2018,9,September
12698,2018-09-04 10:55:37,,,,2018,9,September
12694,2018-09-04 09:24:31,,,,2018,9,September
12652,2018-09-03 20:08:09,,,,2018,9,September
12633,2018-09-03 15:08:21,2018-09-11 18:00:00,2018-09-11 18:00:00,1,2018,9,September
12623,2018-09-03 11:28:44,,,,2018,9,September
12619,2018-09-03 10:39:37,2018-09-11 18:00:00,2018-09-11 18:00:00,1,2018,9,September
12569,2018-09-02 18:36:46,,,,2018,9,September
12546,2018-09-02 09:20:17,,,,2018,9,September
12499,2018-09-01 12:37:54,,,,2018,9,September
12498,2018-09-01 12:36:13,,,,2018,9,September
12497,2018-09-01 11:41:42,2018-09-29 10:00:00,2018-09-29 10:00:00,1,2018,9,September
12495,2018-09-01 11:31:02,2018-09-08 10:00:00,2018-09-29 10:00:00,2,2018,9,September
12452,2018-08-31 20:26:21,,,,2018,8,August
12445,2018-08-31 19:15:08,,,,2018,8,August
12436,2018-08-31 16:19:40,,,,2018,8,August
12418,2018-08-31 10:10:48,2020-10-24 10:00:00,2024-07-22 18:00:00,4,2018,8,August
12397,2018-08-30 20:48:48,,,,2018,8,August
12394,2018-08-30 19:46:26,2018-09-01 10:00:00,2018-10-28 11:00:00,5,2018,8,August
12371,2018-08-30 13:54:10,2018-09-03 18:00:00,2018-09-03 18:00:00,1,2018,8,August
12367,2018-08-30 12:58:18,,,,2018,8,August
12356,2018-08-30 11:52:08,2018-08-30 18:00:00,2018-10-25 18:30:00,2,2018,8,August
12337,2018-08-30 08:25:50,2018-08-30 18:30:00,2018-09-02 11:15:00,2,2018,8,August
12302,2018-08-29 17:27:20,2018-08-29 18:00:00,2018-08-30 18:00:00,2,2018,8,August
12297,2018-08-29 16:52:22,2018-09-03 18:00:00,2018-09-03 18:00:00,1,2018,8,August
12296,2018-08-29 16:18:17,,,,2018,8,August
12276,2018-08-29 11:25:01,,,,2018,8,August
12258,2018-08-28 22:57:29,,,,2018,8,August
12242,2018-08-28 18:42:39,2018-08-29 18:00:00,2018-10-23 18:00:00,4,2018,8,August
12241,2018-08-28 18:23:45,2018-08-28 18:30:00,2018-08-28 18:30:00,1,2018,8,August
12216,2018-08-28 14:19:19,2018-08-29 18:00:00,2020-02-18 19:00:00,44,2018,8,August
12189,2018-08-28 08:33:35,2018-08-29 18:00:00,2025-01-20 19:00:00,448,2018,8,August
12186,2018-08-28 08:07:03,,,,2018,8,August
12167,2018-08-27 20:36:04,2018-08-28 18:30:00,2018-08-28 18:30:00,1,2018,8,August
12134,2018-08-27 11:29:02,,,,2018,8,August
12114,2018-08-26 21:10:55,,,,2018,8,August
12087,2018-08-26 13:31:23,2018-10-13 10:00:00,2018-10-13 10:00:00,1,2018,8,August
12076,2018-08-26 09:14:00,2018-08-29 18:00:00,2018-08-29 18:00:00,1,2018,8,August
12073,2018-08-26 08:41:20,,,,2018,8,August
12020,2018-08-25 07:58:01,2018-08-28 18:00:00,2019-01-21 19:00:00,29,2018,8,August
11995,2018-08-24 19:04:33,,,,2018,8,August
11992,2018-08-24 17:29:43,2018-09-02 10:00:00,2021-05-09 10:00:00,4,2018,8,August
11982,2018-08-24 11:20:28,2018-08-27 18:00:00,2018-09-10 18:00:00,2,2018,8,August
11978,2018-08-24 09:56:28,,,,2018,8,August
11973,2018-08-24 07:52:08,2018-08-28 18:30:00,2018-11-25 12:15:00,2,2018,8,August
11914,2018-08-23 08:24:09,,,,2018,8,August
11910,2018-08-23 06:37:12,,,,2018,8,August
11867,2018-08-22 12:57:05,,,,2018,8,August
11842,2018-08-22 06:54:02,2018-08-22 18:00:00,2018-08-22 18:00:00,1,2018,8,August
11784,2018-08-21 18:56:12,,,,2018,8,August
11755,2018-08-21 13:22:31,2019-01-17 20:00:00,2019-01-17 20:00:00,1,2018,8,August
11739,2018-08-21 10:16:53,2018-09-20 18:30:00,2020-01-20 19:00:00,44,2018,8,August
11735,2018-08-21 08:55:10,2018-08-28 18:00:00,2020-10-24 11:30:00,6,2018,8,August
11707,2018-08-20 21:43:38,,,,2018,8,August
11684,2018-08-20 17:12:20,2018-08-22 18:00:00,2018-08-22 18:00:00,1,2018,8,August
11671,2018-08-20 14:07:05,2018-08-22 18:00:00,2018-08-22 18:00:00,1,2018,8,August
11661,2018-08-20 12:45:42,2018-08-20 18:00:00,2018-08-29 18:00:00,2,2018,8,August
11624,2018-08-19 21:44:26,2018-08-25 10:00:00,2018-08-25 10:00:00,1,2018,8,August
11613,2018-08-19 18:12:09,,,,2018,8,August
11568,2018-08-19 02:23:29,,,,2018,8,August
11562,2018-08-18 20:58:40,2018-08-20 18:00:00,2018-08-20 18:00:00,1,2018,8,August
11552,2018-08-18 19:13:26,2018-08-23 18:30:00,2018-11-10 11:00:00,13,2018,8,August
11486,2018-08-17 19:39:46,,,,2018,8,August
11483,2018-08-17 18:44:16,,,,2018,8,August
11482,2018-08-17 18:37:03,2018-08-18 10:00:00,2018-08-18 10:00:00,1,2018,8,August
11481,2018-08-17 17:51:44,2018-08-19 11:15:00,2018-08-19 11:15:00,1,2018,8,August
11480,2018-08-17 17:49:22,2018-08-19 11:15:00,2018-08-19 11:15:00,1,2018,8,August
11459,2018-08-17 12:37:35,2018-09-27 18:30:00,2018-09-27 18:30:00,1,2018,8,August
11448,2018-08-17 07:16:40,2018-08-30 18:00:00,2018-10-21 10:00:00,3,2018,8,August
11435,2018-08-16 19:54:55,,,,2018,8,August
11422,2018-08-16 14:12:36,2018-08-22 18:00:00,2018-08-22 18:00:00,1,2018,8,August
11417,2018-08-16 11:48:43,,,,2018,8,August
11414,2018-08-16 11:06:50,,,,2018,8,August
11361,2018-08-15 17:12:55,,,,2018,8,August
11314,2018-08-14 20:45:44,,,,2018,8,August
10256,2018-08-14 14:12:39,,,,2018,8,August
10247,2018-08-14 10:51:34,2018-08-18 10:00:00,2018-08-18 10:00:00,1,2018,8,August
10221,2018-08-13 20:31:09,,,,2018,8,August
10207,2018-08-13 16:08:19,2018-10-26 18:00:00,2018-10-26 18:00:00,1,2018,8,August
10193,2018-08-13 13:06:23,2018-08-18 10:00:00,2018-09-17 18:00:00,3,2018,8,August
10190,2018-08-13 12:47:19,2018-08-18 10:00:00,2018-08-18 10:00:00,1,2018,8,August
10189,2018-08-13 12:04:00,,,,2018,8,August
10176,2018-08-13 08:48:04,,,,2018,8,August
10151,2018-08-12 18:06:29,,,,2018,8,August
10149,2018-08-12 17:40:03,2018-08-15 18:00:00,2018-08-15 18:00:00,1,2018,8,August
10110,2018-08-11 22:17:34,2020-07-25 09:00:00,2023-08-26 09:30:00,160,2018,8,August
10104,2018-08-11 18:14:20,2019-01-08 19:00:00,2019-01-08 19:00:00,1,2018,8,August
10093,2018-08-11 13:15:23,,,,2018,8,August
10091,2018-08-11 12:57:34,2018-09-04 19:00:00,,,2018,8,August
10073,2018-08-10 21:19:59,,,,2018,8,August
10072,2018-08-10 21:19:19,2018-08-11 10:00:00,2018-08-11 10:00:00,1,2018,8,August
10068,2018-08-10 20:39:44,2018-09-01 08:30:00,2019-01-12 11:00:00,1,2018,8,August
10061,2018-08-10 17:18:14,2018-08-11 10:00:00,2018-08-11 10:00:00,1,2018,8,August
10013,2018-08-09 20:42:29,2018-08-22 18:00:00,2018-08-22 18:00:00,1,2018,8,August
10008,2018-08-09 19:24:22,2018-08-13 18:00:00,2018-08-13 18:00:00,1,2018,8,August
10000,2018-08-09 17:57:55,2018-08-16 18:30:00,2018-08-16 18:30:00,1,2018,8,August
9993,2018-08-09 15:27:12,,,,2018,8,August
9986,2018-08-09 12:46:44,,,,2018,8,August
9976,2018-08-09 10:07:00,,,,2018,8,August
9955,2018-08-08 21:58:49,2018-08-11 10:00:00,2018-08-11 10:00:00,1,2018,8,August
9953,2018-08-08 21:55:34,2018-08-11 10:00:00,2018-08-11 10:00:00,1,2018,8,August
9951,2018-08-08 21:02:11,,,,2018,8,August
9942,2018-08-08 17:46:10,,,,2018,8,August
9923,2018-08-08 06:09:59,2018-08-09 18:30:00,2018-08-09 18:30:00,1,2018,8,August
9922,2018-08-08 06:04:16,,,,2018,8,August
9908,2018-08-07 18:43:28,2018-08-08 18:00:00,2018-08-21 18:00:00,3,2018,8,August
9884,2018-08-07 13:05:05,2018-08-13 18:00:00,2018-09-10 18:00:00,3,2018,8,August
9877,2018-08-07 10:45:38,2018-08-08 18:00:00,2021-08-08 10:00:00,15,2018,8,August
9872,2018-08-07 08:26:03,2018-08-15 18:00:00,2018-12-01 11:00:00,6,2018,8,August
9871,2018-08-07 08:25:33,,,,2018,8,August
9857,2018-08-06 20:31:24,2018-08-08 18:00:00,2018-08-08 18:00:00,1,2018,8,August
9851,2018-08-06 17:33:08,,,,2018,8,August
9832,2018-08-06 11:20:25,,,,2018,8,August
9797,2018-08-05 23:45:37,,,,2018,8,August
9785,2018-08-05 18:09:00,2018-08-07 18:00:00,2018-08-07 18:00:00,1,2018,8,August
9779,2018-08-05 12:46:50,,,,2018,8,August
9773,2018-08-05 09:39:24,,,,2018,8,August
9751,2018-08-04 20:54:43,,,,2018,8,August
9740,2018-08-04 13:21:37,,,,2018,8,August
9737,2018-08-04 12:36:29,,,,2018,8,August
9726,2018-08-04 08:22:51,,,,2018,8,August
9696,2018-08-03 15:02:26,,,,2018,8,August
9683,2018-08-03 12:45:30,2021-12-12 11:00:00,2021-12-12 11:00:00,1,2018,8,August
9670,2018-08-03 09:11:38,,,,2018,8,August
9668,2018-08-03 08:49:07,2018-08-06 18:00:00,2018-08-06 18:00:00,1,2018,8,August
9635,2018-08-02 19:32:55,2018-08-12 10:00:00,2018-08-12 10:00:00,1,2018,8,August
9634,2018-08-02 19:30:08,2018-08-12 10:00:00,2018-08-12 10:00:00,1,2018,8,August
9632,2018-08-02 19:12:12,,,,2018,8,August
9620,2018-08-02 14:03:03,2018-10-07 10:00:00,2019-04-13 10:00:00,64,2018,8,August
9618,2018-08-02 13:54:38,,,,2018,8,August
9617,2018-08-02 13:47:44,,,,2018,8,August
9613,2018-08-02 10:41:50,2018-08-04 10:00:00,2019-09-09 18:00:00,24,2018,8,August
9591,2018-08-01 20:07:02,,,,2018,8,August
9568,2018-08-01 12:46:50,,,,2018,8,August
9557,2018-08-01 10:33:35,2018-08-02 18:00:00,2018-10-09 18:30:00,2,2018,8,August
9526,2018-08-01 00:54:18,,,,2018,8,August
9515,2018-07-31 21:22:53,2018-08-11 10:00:00,2018-08-11 10:00:00,1,2018,7,July
9509,2018-07-31 19:33:33,2018-08-02 18:30:00,2019-02-10 12:15:00,31,2018,7,July
9508,2018-07-31 18:31:12,2018-08-04 10:00:00,2025-01-22 19:00:00,531,2018,7,July
9497,2018-07-31 15:26:02,2018-08-07 18:00:00,2020-02-18 19:00:00,20,2018,7,July
9472,2018-07-31 00:09:51,2018-08-01 18:00:00,2018-08-01 18:00:00,1,2018,7,July
9469,2018-07-30 22:15:54,,,,2018,7,July
9442,2018-07-30 17:50:09,,,,2018,7,July
9434,2018-07-30 17:05:41,2018-08-02 18:00:00,2019-10-23 11:00:00,7,2018,7,July
9395,2018-07-30 00:19:44,,,,2018,7,July
9360,2018-07-29 11:32:24,,,,2018,7,July
9307,2018-07-28 10:23:23,2018-08-16 18:00:00,2018-08-16 18:00:00,1,2018,7,July
9282,2018-07-27 20:58:06,2018-07-29 10:00:00,2018-07-29 10:00:00,1,2018,7,July
9256,2018-07-27 09:51:02,,,,2018,7,July
9236,2018-07-26 16:28:16,,,,2018,7,July
9155,2018-07-25 11:33:20,,,,2018,7,July
9114,2018-07-24 19:33:59,2018-07-28 12:00:00,2018-07-28 12:00:00,1,2018,7,July
9112,2018-07-24 19:17:50,,,,2018,7,July
9097,2018-07-24 16:27:13,2018-07-29 10:00:00,2018-07-29 10:00:00,1,2018,7,July
9093,2018-07-24 15:01:58,2018-07-24 18:30:00,2018-08-23 18:30:00,8,2018,7,July
9043,2018-07-23 18:50:20,,,,2018,7,July
9010,2018-07-23 10:10:27,2018-07-24 18:00:00,2018-07-24 18:00:00,1,2018,7,July
9002,2018-07-23 08:44:36,2018-07-23 18:00:00,2018-08-06 18:00:00,2,2018,7,July
9001,2018-07-23 08:36:16,2018-07-23 18:00:00,2018-08-20 18:00:00,7,2018,7,July
8971,2018-07-22 21:47:13,,,,2018,7,July
8968,2018-07-22 20:37:13,2019-01-20 12:15:00,2019-01-26 11:00:00,2,2018,7,July
8966,2018-07-22 19:35:12,2018-07-23 18:00:00,2018-09-03 18:00:00,3,2018,7,July
8965,2018-07-22 19:34:46,,,,2018,7,July
8963,2018-07-22 19:26:36,,,,2018,7,July
8960,2018-07-22 18:33:35,,,,2018,7,July
8937,2018-07-22 11:29:58,,,,2018,7,July
